Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715347866985
Timestamp end: 1715348767616

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      478.4   555.1   173.5   219.6   232.1   409.8   513.1   569.4   612.6   672.2   759.8   899.3  1240.7  6105.5 29343.6  22691.6    22616
read      407.3   302.9   173.5   219.6   232.1   354.8   429.9   477.6   518.1   567.6   624.4   697.6  1240.1  3384.9  7852.3  50660.4    50605
read      394.4   332.1   160.7   224.4   239.8   359.1   421.4   458.8   487.4   522.1   568.2   638.4   824.3  3549.5 13528.0  90379.0    90283
read      409.3   265.0   173.5   217.7   229.2   360.2   460.8   511.9   543.1   577.0   617.5   686.9  1052.8  3552.9 10178.1  26197.2    26273
read      399.1   251.9   173.5   219.8   232.5   356.0   432.0   480.2   519.4   566.0   618.2   683.5   846.7  2479.3 10611.2  48529.6    48521
read      419.6   375.0   173.5   217.4   229.6   351.0   451.0   512.7   553.3   594.4   640.2   717.7  1253.0  4770.6 11096.6  33947.2    34058
read      411.6   501.9   160.7   219.5   233.1   360.0   431.2   471.4   502.6   540.1   588.8   668.6   997.2  6252.5 18012.6  75491.8    75648
read      395.3   329.3   173.5   213.1   225.6   376.8   451.9   486.1   507.8   532.7   561.2   601.3   762.6  3715.2 10105.2  19557.0    19482
read      455.6   573.0   173.5   219.3   232.5   407.6   483.4   526.1   557.9   600.1   658.3   741.4  1150.9  8872.1 30361.6  15181.2    15054
read      431.4   491.1   173.5   223.3   238.3   368.5   440.7   482.6   514.3   553.8   610.7   707.6  1687.6  5985.9 17529.6  75753.0    75754
read      359.5   310.8   173.5   234.1   258.5   335.3   361.3   375.0   387.0   398.9   417.5   449.8   751.2  5506.5  9274.1   5248.0     5187
read      406.8   384.3   173.5   219.9   231.9   386.8   460.4   495.1   517.6   541.6   572.9   623.6   810.0  3896.3 14441.2  17590.0    17656
read      433.7   445.8   160.7   232.9   251.8   386.7   452.8   493.3   524.4   563.0   616.4   702.9  1013.7  6699.8 14764.3  96166.2    96343
read      401.0   368.9   160.7   220.0   232.9   346.7   433.9   491.8   532.9   575.3   619.6   675.3   805.6  3519.7  9256.0  36675.6    36665
read      392.6   305.7   173.5   223.9   239.1   357.2   423.2   462.0   491.6   527.1   573.6   642.4   815.3  2695.2 10175.7  85155.8    85269
read      414.7   330.7   173.5   218.3   230.4   351.9   455.9   514.8   553.1   592.7   636.2   710.1  1109.0  3316.8 10708.2  31560.6    31525
read      399.4   285.0   160.7   220.5   233.5   355.9   428.9   471.8   507.2   550.1   604.4   679.5   895.8  3326.7 10499.3  61786.6    61798
read      398.7   431.1   173.5   222.5   234.9   382.2   433.5   459.0   475.9   496.0   520.5   560.3   729.1  5188.7 13898.4  12196.4    12253
read      479.2   476.8   173.5   219.5   232.2   401.3   517.7   580.2   629.7   700.2   803.0   953.0  1271.2  6143.2 12490.9  25776.4    25710
read      403.2   274.3   160.7   221.8   235.8   357.4   426.2   465.8   497.1   536.0   587.7   671.8  1483.8  2809.4  7673.4  79813.8    79937
read      372.7   392.2   173.5   227.0   244.8   352.7   385.2   401.7   414.6   428.6   447.5   477.4   633.8  6298.6 14355.5   7271.6     7271
read      402.0   348.7   160.7   224.0   239.3   360.9   425.5   463.7   493.6   530.5   579.2   654.1   974.5  3587.6 14978.0  85432.4    85861
read      404.8   330.7   160.7   225.2   241.6   365.7   430.2   467.5   496.4   531.7   578.9   657.0   940.1  4612.1 14129.3  91341.2    91467
read      394.4   345.2   160.7   219.5   232.3   353.2   423.0   462.7   493.5   531.2   580.8   655.6   873.9  2912.2 13517.0  72071.2    72217
read      422.2   436.1   173.5   218.1   230.3   361.0   456.2   510.7   547.1   587.0   634.9   724.6  1162.2  4946.4 15040.1  31073.2    31080
read      391.6   271.3   160.7   220.6   234.2   357.1   426.0   465.9   496.2   532.4   579.4   650.6   812.5  2251.1  8062.3  76884.2    76878
read      397.2   291.0   173.5   223.0   238.1   362.2   428.2   465.9   495.1   530.5   577.5   651.6   860.1  2798.1  9948.2  84565.0    84584
read      402.6   552.8   173.5   221.9   234.3   382.1   434.9   459.8   476.5   496.9   521.8   559.0   723.3  6371.7 31038.2  12635.6    12492
read      395.8   233.5   160.7   219.0   231.4   354.5   429.3   473.2   508.7   552.4   604.4   676.1   867.5  2358.0  8305.7  56931.2    57106
read      403.0   288.7   160.7   226.1   243.6   370.3   433.0   469.4   497.3   530.8   575.2   645.4   873.2  2399.3 10513.6  96133.6    96245
