Random waveform, random seed
Total number of intervals = 100 (38933, 7388, 53173, 34065, 94708, 14637, 5674, 37699, 77044, 26287, 98289, 63122, 38054, 66466, 89036, 71803, 95236, 45577, 49311, 14347, 61513, 68735, 33754, 89606, 54978, 53179, 31343, 39412, 79977, 99270, 19398, 25982, 7420, 27771, 47496, 95504, 86402, 70488, 50050, 77544, 67471, 63600, 80124, 8053, 19641, 26513, 91436, 29790, 59744, 63097, 83600, 97500, 94189, 37473, 74642, 23291, 97971, 40190, 54267, 78395, 31998, 31645, 81148, 31201, 28637, 71868, 54621, 46349, 10140, 43876, 55759, 77823, 10667, 61857, 57540, 83965, 56461, 97900, 86043, 25555, 49226, 10722, 44711, 24116, 92060, 58330, 60139, 61463, 74546, 37178, 58301, 51403, 17947, 59659, 69899, 24464, 38956, 24315, 5719, 28944)
Average QPS expected = 52688
Timestamp start: 1715274745868
Timestamp end: 1715275746378

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      475.6   671.6   137.8   193.9   210.2   338.9   420.7   478.3   530.9   613.9   811.4  1357.8  2100.6  6613.8 30439.0  63562.5    63600
read      465.3   609.9   137.8   194.4   211.5   351.8   429.3   479.0   519.5   574.9   672.3  1361.5  2107.7  6321.5 28877.6  80196.4    80124
read      405.6   814.8   148.8   194.9   212.2   334.2   385.3   416.4   438.4   464.7   498.8   556.8  1967.5 10612.1 31838.1   7987.1     8053
read      474.6   912.5   148.8   186.3   198.8   364.9   466.7   535.4   596.4   666.4   741.8   852.3  1999.6 14401.2 35772.9  19707.0    19641
read      483.7   649.0   137.8   187.4   199.9   351.5   497.3   611.9   700.7   783.0   869.0   989.3  1749.5  6967.5 30830.0  26471.2    26513
read      388.9   371.0   137.8   190.0   205.3   330.9   398.8   439.2   470.6   510.6   569.1   678.0  1651.1  3617.3  9928.4  91403.3    91436
read      477.8   545.7   137.8   187.8   200.9   338.4   481.1   601.7   712.8   813.7   915.8  1043.6  1496.5  6110.8 21576.6  29681.6    29790
read      437.2   494.2   137.8   187.8   201.6   323.4   400.4   456.4   503.9   579.3   744.3  1212.5  1805.4  5329.5 15922.5  59731.3    59744
read      463.0   556.3   137.8   190.7   205.8   332.6   415.0   471.8   524.7   607.6   797.7  1308.9  2024.0  6265.6 19721.3  63060.8    63097
read      405.1   455.6   137.8   189.9   204.9   336.3   408.4   451.6   484.8   528.1   590.5   721.7  1727.8  4245.4 16104.3  83688.3    83600
read      369.8   248.5   137.8   191.8   207.5   333.1   400.1   439.8   469.5   506.6   557.4   638.9   857.4  3062.9  9191.0  97441.5    97500
read      370.5   311.5   137.8   190.6   205.8   331.1   398.5   438.7   468.2   505.6   557.7   641.9   897.2  3007.5  9799.3  94143.1    94189
read      482.3   539.1   137.8   188.5   202.6   327.2   453.6   571.7   724.4   879.2  1013.4  1171.2  1470.9  6172.3 23648.8  37436.2    37473
read      481.2   581.6   137.8   192.0   208.9   348.7   429.6   484.3   532.6   607.1   790.3  1457.7  2288.1  5941.7 25315.2  74686.4    74642
read      478.0   729.3   137.8   185.5   198.5   361.1   492.8   590.2   663.9   735.7   813.2   924.4  1794.2  9065.5 31937.1  23386.7    23291
read      401.0   385.9   137.8   194.9   212.1   344.2   414.4   457.4   490.9   533.1   589.7   692.0  1641.3  4147.6 10467.6  97953.4    97971
read      477.9   456.9   137.8   189.9   203.7   322.4   437.4   549.7   702.1   873.9  1016.8  1184.6  1562.9  4363.1 12478.2  40178.8    40190
read      443.3   555.2   137.8   189.5   203.6   326.4   404.0   461.8   511.7   590.0   757.0  1170.2  1788.8  5838.0 28021.9  54272.2    54267
read      451.1   596.5   137.8   194.2   210.6   341.3   413.3   460.0   497.8   549.6   643.4  1211.3  2174.5  6386.3 28156.3  78219.2    78395
read      480.6   648.4   137.8   187.3   200.1   329.8   468.3   592.3   717.4   826.3   930.7  1063.8  1456.8  6828.7 30277.1  31991.0    31998
read      488.5   611.8   137.8   187.9   201.2   333.7   480.2   618.0   741.2   843.9   949.8  1083.8  1615.2  6062.9 29966.9  31730.3    31645
read      457.3   581.6   137.8   192.8   209.5   344.4   416.9   463.2   502.3   559.0   670.2  1360.8  2076.3  5731.3 26600.5  80972.4    81148
read      490.3   669.1   137.8   188.5   202.1   337.7   483.8   611.2   733.7   840.7   945.0  1079.8  1481.1  7457.0 29685.8  31271.0    31201
read      485.0   622.4   137.8   186.2   199.2   342.0   495.5   622.2   718.0   806.1   900.5  1023.5  1637.0  8495.5 28370.7  28639.4    28637
read      469.4   633.7   137.8   193.0   209.5   338.1   416.6   470.3   520.6   598.9   772.5  1353.1  2103.9  6721.4 30596.8  71802.2    71868
read      429.2   514.3   137.8   190.2   204.8   335.3   414.9   465.3   506.7   567.5   671.9  1015.2  1722.6  4895.6 25271.9  54573.7    54621
read      476.4   733.9   137.8   189.1   203.1   334.8   422.6   486.2   543.7   637.5   870.9  1244.7  1911.4  9051.7 31420.2  46244.3    46349
read      477.8  1211.4   148.8   191.0   207.0   351.0   420.9   461.5   489.9   521.9   562.6   638.3  3150.0 21425.1 37239.3  10216.6    10140
read      487.7   674.4   137.8   190.0   204.5   338.3   435.1   508.4   583.7   724.2   984.5  1264.7  1829.8  7291.4 30724.4  43918.1    43876
read      391.2   412.3   137.8   189.0   203.0   333.9   405.9   448.5   480.5   522.7   585.9   717.7  1459.0  3833.2 18011.6  55748.7    55759
read      355.7   314.5   137.8   187.8   202.0   323.6   391.6   429.7   457.9   491.9   538.0   615.9   785.7  1274.4 12400.5  77692.9    77823
read      347.3   613.8   137.8   194.0   208.6   326.4   364.1   383.4   396.3   411.6   431.4   464.8   571.8  5569.6 29982.8  10711.3    10667
read      355.3   292.7   137.8   187.2   200.5   327.8   395.8   432.6   459.6   492.3   536.5   612.7   775.8  1121.6  9880.2  61926.4    61857
read      355.8   271.9   137.8   187.6   200.7   328.6   395.4   432.2   459.7   493.5   539.4   616.8   777.3  1184.4  9358.6  57575.4    57540
read      343.3   191.7   137.8   188.1   201.7   317.8   381.4   417.3   443.5   474.2   515.7   582.5   718.5   996.6  7442.2  83842.4    83965
read      355.0   287.6   137.8   189.0   202.6   328.7   393.8   430.4   457.6   490.4   534.5   607.9   757.1  1125.6 10092.2  56445.1    56461
read      345.8   216.1   137.8   189.8   204.7   320.2   380.0   415.1   440.8   472.1   516.7   585.9   732.0   992.2  5943.3  97830.2    97900
read      347.6   218.5   137.8   188.7   202.9   320.7   384.4   421.0   448.1   480.3   524.3   593.4   739.5  1017.9  8135.1  86026.6    86043
read      344.8   321.6   137.8   188.0   200.6   317.6   386.9   421.7   445.0   469.8   501.3   548.7   674.3  1974.3 15254.3  25586.6    25555
read      349.0   201.9   137.8   187.8   200.4   325.6   390.0   425.8   452.1   482.3   522.6   590.0   738.9  1137.1  7866.4  49166.9    49226
read      337.1   337.7   137.8   195.2   209.5   325.0   362.0   380.9   393.8   407.8   427.9   460.0   557.1  4839.3 13771.8  10686.4    10722
read      355.4   239.8   137.8   187.6   200.6   330.5   396.4   433.5   460.3   492.2   534.4   605.8   762.2  1803.8  8030.1  44617.5    44711
read      345.9   254.3   137.8   187.5   200.1   321.0   392.1   426.4   448.8   471.9   502.2   547.9   678.0  2005.3 10336.0  24190.7    24116
read      342.0   199.9   137.8   187.1   200.9   316.3   378.3   413.6   439.3   470.0   512.2   581.5   722.7   991.7  7526.6  92051.8    92060
read      351.9   185.8   137.8   186.0   199.4   326.7   393.8   430.3   457.4   489.7   533.0   606.5   766.1  1135.8  6551.3  58256.2    58330
read      349.9   203.0   137.8   185.8   199.0   324.8   391.1   427.0   453.6   485.5   528.4   600.2   756.0  1133.3  8029.7  60178.5    60139
read      355.5   205.7   137.8   186.5   199.9   328.5   396.3   433.7   461.6   495.1   540.6   619.3   784.3  1133.3  9534.8  61533.6    61463
read      347.5   182.3   137.8   185.7   199.2   320.8   387.3   424.2   451.2   483.5   528.3   602.1   754.6  1076.3  5937.0  74542.0    74546
read      355.9   235.0   137.8   186.8   199.7   330.0   398.8   436.7   464.0   495.5   536.4   603.8   759.8  1524.7  7994.1  37255.2    37178
read      356.8   238.3   137.8   188.2   201.7   330.2   397.9   434.3   461.6   494.6   539.1   616.9   783.4  1179.3  8121.8  58230.2    58301
read      355.2   263.4   137.8   187.5   200.5   328.7   395.1   431.8   459.4   492.4   536.8   611.4   772.0  1179.3  9621.5  51325.8    51403
read      350.5   499.3   137.8   190.1   203.2   331.3   391.2   418.7   436.4   457.6   482.8   522.2   632.9  2958.3 29595.1  17962.2    17947
read      352.9   225.8   137.8   189.5   203.2   329.3   393.2   427.8   453.7   485.5   529.6   600.4   745.9  1079.2  8684.6  59649.4    59659
read      354.1   323.8   137.8   189.5   203.6   324.2   391.3   428.2   455.4   487.8   531.7   604.2   757.2  1128.9 15702.6  69883.9    69899
read      353.9   469.1   148.8   191.6   205.5   324.2   392.1   426.1   448.6   471.8   502.7   549.6   680.9  2138.1 28811.4  24519.2    24464
read      356.6   308.8   137.8   189.4   202.6   329.6   395.3   432.3   459.3   491.3   533.6   603.2   755.0  1621.7 14537.7  38945.0    38956
read      354.0   442.6   137.8   189.8   203.2   324.3   392.9   427.9   451.4   476.9   508.6   560.9   683.5  2026.4 28541.2  24226.9    24315
read      343.2   781.1   148.8   207.0   227.2   302.3   324.9   337.9   346.0   359.5   373.7   406.9   660.1  9408.4 31922.5   5748.4     5719
read      349.7   338.6   137.8   187.1   199.4   320.8   391.8   429.6   454.8   482.4   515.8   570.8   711.2  2009.1 16047.4  28924.4    28944

Total QPS = 52678.8 (52678788 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 13011660636 bytes :   12.4 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,48.99%,100.00%
